Season,DayNum,WTeamID,LTeamID,WScore,LScore,team1Id,team2Id,winnerTeamId,y,team1Name,team2Name,team1_Short Conference Name,team1_Pre-Tournament.Tempo,team1_Pre-Tournament.RankTempo,team1_Pre-Tournament.AdjTempo,team1_Pre-Tournament.RankAdjTempo,team1_Pre-Tournament.OE,team1_Pre-Tournament.RankOE,team1_Pre-Tournament.AdjOE,team1_Pre-Tournament.RankAdjOE,team1_Pre-Tournament.DE,team1_Pre-Tournament.RankDE,team1_Pre-Tournament.AdjDE,team1_Pre-Tournament.RankAdjDE,team1_Pre-Tournament.AdjEM,team1_Pre-Tournament.RankAdjEM,team1_Mapped ESPN Team Name,team1_Seed,team1_Post-Season Tournament,team2_Short Conference Name,team2_Pre-Tournament.Tempo,team2_Pre-Tournament.RankTempo,team2_Pre-Tournament.AdjTempo,team2_Pre-Tournament.RankAdjTempo,team2_Pre-Tournament.OE,team2_Pre-Tournament.RankOE,team2_Pre-Tournament.AdjOE,team2_Pre-Tournament.RankAdjOE,team2_Pre-Tournament.DE,team2_Pre-Tournament.RankDE,team2_Pre-Tournament.AdjDE,team2_Pre-Tournament.RankAdjDE,team2_Pre-Tournament.AdjEM,team2_Pre-Tournament.RankAdjEM,team2_Mapped ESPN Team Name,team2_Seed,team2_Post-Season Tournament,Pre-Tournament.AdjDE_diff,Pre-Tournament.AdjEM_diff,Pre-Tournament.AdjOE_diff,Pre-Tournament.AdjTempo_diff,Pre-Tournament.DE_diff,Pre-Tournament.OE_diff,Pre-Tournament.RankAdjDE_diff,Pre-Tournament.RankAdjEM_diff,Pre-Tournament.RankAdjOE_diff,Pre-Tournament.RankAdjTempo_diff,Pre-Tournament.RankDE_diff,Pre-Tournament.RankOE_diff,Pre-Tournament.RankTempo_diff,Pre-Tournament.Tempo_diff,Seed_diff,teamFgPct,teamThreePtPct,teamFtPct,teamEFgPct,teamAstTo,oppFgPct,oppThreePtPct,oppFtPct,oppEFgPct,oppAstTo,fgPctDiff,threePtPctDiff,ftPctDiff,eFgPctDiff,astToDiff
2021,138,1104,1233,68,55,1104,1233,1104,1,Alabama,Iona,SEC,75.1471,10.0,73.9267,9.0,105.998,83.0,111.722,34.0,92.8416,18.0,86.734,2.0,24.9876,8.0,Alabama,2.0,March Madness,MAAC,69.8206,146.0,68.3119,185.0,103.193,133.0,100.371,210.0,94.2201,30.0,101.407,161.0,-1.03598,181.0,Iona,15.0,March Madness,-14.673000000000002,26.02358,11.350999999999999,5.6148000000000025,-1.3785000000000025,2.805000000000007,-159.0,-173.0,-176.0,-176.0,-12.0,-50.0,-136.0,5.326499999999996,-13.0,47.87,36.36,58.62,55.32,1.03,38.98,21.74,80.0,43.22,0.53,8.89,14.62,-21.38,12.1,0.5
2021,138,1160,1207,96,73,1160,1207,1160,1,Colorado,Georgetown,P12,66.2458,299.0,66.3585,280.0,110.094,27.0,114.417,17.0,95.8568,51.0,92.7358,29.0,21.6816,17.0,Colorado,5.0,March Madness,BE,70.1451,128.0,69.6374,113.0,101.239,173.0,107.693,85.0,100.383,141.0,93.636,41.0,14.0569,55.0,Georgetown,12.0,March Madness,-0.9001999999999981,7.624699999999999,6.724000000000004,-3.278899999999993,-4.526199999999989,8.85499999999999,-12.0,-38.0,-68.0,167.0,-90.0,-146.0,171.0,-3.8992999999999967,-7.0,48.21,44.0,76.0,58.04,1.34,39.66,33.33,73.08,46.55,1.0,8.55,10.67,2.92,11.49,0.34
2021,138,1166,1364,63,62,1166,1364,1166,1,Creighton,UC Santa Barbara,BE,69.5619,159.0,69.0627,144.0,109.643,32.0,114.87,14.0,97.5105,73.0,93.5652,40.0,21.3051,19.0,Creighton,5.0,March Madness,BW,66.6897,288.0,66.1183,295.0,109.661,31.0,109.242,66.0,94.1696,29.0,97.0104,82.0,12.2317,69.0,UC Santa Barbara,12.0,March Madness,-3.4452,9.0734,5.628,2.9444000000000017,3.3408999999999907,-0.018000000000000682,-42.0,-50.0,-52.0,-151.0,44.0,1.0,-129.0,2.8721999999999923,-7.0,43.32,30.43,60.71,48.93,1.41,38.6,23.81,76.47,42.98,2.14,4.72,6.62,-15.76,5.95,-0.73
2021,138,1199,1422,64,54,1199,1422,1199,1,Florida State,UNC Greensboro,ACC,70.3595,117.0,70.5582,84.0,111.363,20.0,116.442,10.0,98.9496,107.0,94.3726,48.0,22.0698,15.0,Florida State,4.0,March Madness,SC,70.3313,119.0,68.4895,174.0,104.391,104.0,104.118,129.0,95.5017,47.0,95.9651,67.0,8.15332,100.0,UNC Greensboro,13.0,March Madness,-1.5925000000000011,13.91648,12.323999999999998,2.0686999999999927,3.447900000000004,6.971999999999994,-19.0,-85.0,-119.0,-90.0,60.0,-84.0,-2.0,0.028199999999998226,-9.0,47.4,23.91,76.6,50.97,1.02,31.67,25.93,69.23,37.5,1.75,15.73,-2.02,7.37,13.47,-0.73
2021,138,1211,1313,98,55,1211,1313,1211,1,Gonzaga,Norfolk State,WCC,75.2784,8.0,74.7701,4.0,122.395,1.0,126.111,1.0,91.6576,12.0,89.4872,10.0,36.6241,1.0,Gonzaga,1.0,March Madness,MEAC,72.0453,59.0,67.6936,221.0,104.011,113.0,100.613,204.0,97.4792,72.0,104.355,219.0,-3.74215,200.0,Norfolk State,16.0,March Madness,-14.867800000000003,40.36625,25.498000000000005,7.076499999999996,-5.821600000000004,18.384,-209.0,-199.0,-203.0,-217.0,-60.0,-112.0,-51.0,3.2331000000000074,-15.0,54.11,37.88,75.0,61.19,1.77,32.5,35.9,68.0,38.33,1.11,21.61,1.98,7.0,22.86,0.66
2021,138,1234,1213,86,74,1213,1234,1234,0,Grand Canyon,Iowa,WAC,66.7431,286.0,65.4771,314.0,106.694,66.0,103.554,142.0,92.4329,16.0,96.5771,74.0,6.97644,108.0,Grand Canyon,15.0,March Madness,B10,70.9678,97.0,69.9829,100.0,117.408,4.0,123.496,2.0,101.074,158.0,94.5925,50.0,28.9031,5.0,Iowa,2.0,March Madness,1.9846000000000004,-21.92666,-19.941999999999993,-4.505800000000008,-8.641099999999994,-10.713999999999999,24.0,103.0,140.0,214.0,-142.0,62.0,189.0,-4.224699999999999,13.0,42.86,26.92,63.64,47.86,3.17,49.18,38.3,73.68,56.56,2.29,-6.32,-11.38,-10.04,-8.7,0.88
2021,138,1242,1186,93,84,1186,1242,1242,0,Eastern Washington,Kansas,BSky,71.2932,87.0,72.3499,28.0,109.304,35.0,107.67,86.0,98.1596,83.0,101.018,152.0,6.65145,110.0,Eastern Washington,14.0,March Madness,B12,69.3839,169.0,68.2629,186.0,104.203,109.0,109.615,59.0,94.8304,39.0,88.5839,6.0,21.0313,22.0,Kansas,3.0,March Madness,12.4341,-14.379850000000001,-1.9449999999999932,4.087000000000003,3.3292,5.100999999999999,146.0,88.0,27.0,-158.0,44.0,-74.0,-82.0,1.9093000000000018,11.0,50.0,38.46,88.89,58.62,1.5,39.1,32.73,78.57,45.86,2.67,10.9,5.73,10.32,12.76,-1.17
2021,138,1261,1382,76,61,1261,1382,1261,1,LSU,St. Bonaventure,SEC,72.7762,38.0,70.7574,78.0,112.749,13.0,119.771,5.0,103.154,221.0,100.181,125.0,19.5899,29.0,LSU,8.0,March Madness,A10,65.1656,329.0,65.1595,319.0,108.487,45.0,111.309,38.0,92.6373,17.0,90.4885,17.0,20.8204,25.0,St. Bonaventure,9.0,March Madness,9.692499999999995,-1.2304999999999993,8.462000000000003,5.59790000000001,10.5167,4.2620000000000005,108.0,4.0,-33.0,-241.0,204.0,-32.0,-291.0,7.610600000000005,-1.0,39.69,30.43,80.0,45.04,1.9,33.33,15.0,80.0,35.71,3.33,6.36,15.43,0.0,9.33,-1.43
2021,138,1268,1163,63,54,1163,1268,1268,0,UConn,Maryland,BE,66.4535,293.0,66.0354,301.0,108.197,50.0,113.581,24.0,96.6577,63.0,91.6796,25.0,21.9011,16.0,UConn,7.0,March Madness,B10,65.6478,318.0,65.3286,317.0,103.219,132.0,110.916,42.0,99.3084,116.0,92.1984,27.0,18.7175,31.0,Maryland,10.0,March Madness,-0.518800000000013,3.1835999999999984,2.6650000000000063,0.7068000000000012,-2.6507000000000005,4.978000000000009,-2.0,-15.0,-18.0,-16.0,-53.0,-82.0,-25.0,0.8057000000000016,-3.0,32.31,30.43,41.67,37.69,1.0,52.43,42.22,61.9,61.65,1.67,-20.12,-11.79,-20.23,-23.96,-0.67
2021,138,1276,1411,82,66,1276,1411,1276,1,Michigan,Texas Southern,B10,67.547,251.0,66.8217,261.0,112.349,15.0,119.434,6.0,96.3266,58.0,88.6425,7.0,30.7915,2.0,Michigan,1.0,March Madness,SWAC,73.4549,28.0,71.9846,41.0,99.7677,197.0,98.9834,236.0,95.3916,45.0,105.038,236.0,-6.05453,229.0,Texas Southern,16.0,March Madness,-16.3955,36.84603,20.450599999999994,-5.162899999999993,0.9350000000000023,12.581299999999999,-229.0,-227.0,-230.0,220.0,13.0,-182.0,223.0,-5.907899999999998,-15.0,47.69,34.25,72.94,53.47,1.57,37.19,26.92,70.73,40.08,1.07,10.5,7.33,2.21,13.39,0.5
2021,138,1325,1438,62,58,1325,1438,1325,1,Ohio,Virginia,MAC,71.7136,72.0,69.3203,131.0,112.226,17.0,113.002,29.0,102.559,210.0,101.888,174.0,11.1142,78.0,Ohio,13.0,March Madness,ACC,60.7903,347.0,60.0732,357.0,112.421,14.0,115.637,12.0,98.7173,97.0,92.9824,33.0,22.6542,11.0,Virginia,4.0,March Madness,8.905600000000007,-11.54,-2.635000000000005,9.247100000000003,3.841700000000003,-0.1950000000000074,141.0,67.0,17.0,-226.0,113.0,3.0,-275.0,10.923299999999998,9.0,36.21,26.42,73.33,42.24,1.04,35.0,25.81,80.0,41.67,3.33,1.21,0.61,-6.67,0.57,-2.29
2021,138,1328,1281,72,68,1281,1328,1328,0,Missouri,Oklahoma,SEC,70.5204,112.0,68.7329,160.0,103.256,131.0,110.248,51.0,101.07,157.0,95.0983,58.0,15.15,51.0,Missouri,9.0,March Madness,B12,69.1751,175.0,67.689,222.0,106.109,80.0,111.427,36.0,98.5625,91.0,94.7836,53.0,16.6439,39.0,Oklahoma,8.0,March Madness,0.31469999999998777,-1.4938999999999982,-1.179000000000002,1.0439000000000078,2.507499999999993,-2.8529999999999944,5.0,12.0,15.0,-62.0,66.0,51.0,-63.0,1.3452999999999946,1.0,37.93,40.74,81.25,47.41,1.88,46.02,38.71,75.0,51.33,1.33,-8.09,2.03,6.25,-3.92,0.55
2021,138,1417,1140,73,62,1140,1417,1417,0,BYU,UCLA,WCC,70.3849,115.0,67.9796,200.0,108.904,38.0,113.107,28.0,96.3259,57.0,92.1612,26.0,20.9462,24.0,BYU,6.0,March Madness,P12,65.2619,327.0,64.6928,332.0,108.256,48.0,113.403,26.0,102.131,195.0,97.4859,86.0,15.9175,44.0,UCLA,11.0,March Madness,-5.324700000000007,5.028700000000001,-0.2960000000000065,3.2867999999999995,-5.805099999999996,0.6479999999999961,-60.0,-20.0,2.0,-132.0,-138.0,-10.0,-212.0,5.123000000000005,-5.0,49.02,17.65,56.25,51.96,0.5,45.95,39.13,68.63,52.03,1.98,3.07,-21.48,-12.38,-0.07,-1.48
2021,138,1425,1179,72,56,1179,1425,1425,0,Drake,USC,MVC,66.2207,301.0,66.7599,265.0,114.165,7.0,113.949,19.0,97.8564,77.0,99.3062,120.0,14.6425,53.0,Drake,11.0,March Madness,P12,67.5611,249.0,67.2898,236.0,108.537,44.0,112.883,30.0,94.8746,41.0,90.6583,19.0,22.2245,14.0,USC,6.0,March Madness,8.647900000000007,-7.581999999999999,1.0660000000000025,-0.5298999999999978,2.9817999999999927,5.628,101.0,39.0,-11.0,29.0,36.0,-37.0,52.0,-1.3404000000000025,5.0,33.06,33.33,71.43,38.84,1.33,50.43,45.59,66.67,57.17,1.44,-17.37,-12.26,4.76,-18.33,-0.11
2021,139,1116,1403,68,66,1116,1403,1116,1,Arkansas,Texas Tech,SEC,75.3323,7.0,73.1045,17.0,108.753,39.0,111.502,35.0,93.4594,22.0,89.9724,14.0,21.5292,18.0,Arkansas,3.0,March Madness,B12,66.9686,279.0,65.3672,316.0,107.923,54.0,112.362,33.0,93.8813,24.0,91.4155,24.0,20.9465,23.0,Texas Tech,6.0,March Madness,-1.4431000000000012,0.5826999999999991,-0.8599999999999994,7.737300000000005,-0.4218999999999937,0.8299999999999983,-10.0,-5.0,2.0,-299.0,-2.0,-15.0,-272.0,8.363700000000009,-3.0,42.64,24.53,76.19,45.16,1.07,39.02,44.74,69.23,45.93,1.69,3.62,-20.21,6.96,-0.77,-0.62
2021,139,1124,1458,76,63,1124,1458,1124,1,Baylor,Wisconsin,B12,70.2185,123.0,68.3891,179.0,119.43,2.0,123.265,3.0,94.472,35.0,93.7679,44.0,29.4969,4.0,Baylor,1.0,March Madness,B10,65.7692,317.0,64.9341,326.0,105.076,91.0,112.522,32.0,97.043,66.0,89.8672,13.0,22.6545,10.0,Wisconsin,9.0,March Madness,3.9007000000000005,6.842400000000001,10.742999999999995,3.4549999999999983,-2.571000000000012,14.354000000000013,31.0,-6.0,-29.0,-147.0,-31.0,-89.0,-194.0,4.449300000000008,-8.0,45.84,38.93,75.82,52.68,2.33,48.28,43.75,78.95,57.33,1.47,-2.44,-4.82,-3.13,-4.65,0.86
2021,139,1222,1353,63,60,1222,1353,1222,1,Houston,Rutgers,Amer,65.975,312.0,64.9246,327.0,115.808,5.0,118.922,8.0,88.5559,5.0,90.1017,16.0,28.8202,6.0,Houston,2.0,March Madness,B10,68.5249,198.0,67.7741,213.0,101.449,167.0,108.651,75.0,99.1205,110.0,90.5084,18.0,18.1428,34.0,Rutgers,10.0,March Madness,-0.4067000000000007,10.677399999999999,10.271,-2.849500000000006,-10.564600000000013,14.359000000000009,-2.0,-28.0,-67.0,114.0,-105.0,-162.0,114.0,-2.549900000000008,-8.0,38.72,31.45,68.32,45.29,1.55,41.67,32.61,71.43,48.61,0.96,-2.95,-1.16,-3.11,-3.32,0.59
2021,139,1260,1228,71,58,1228,1260,1260,0,Illinois,Loyola Chicago,B10,71.5738,78.0,70.7135,80.0,112.127,18.0,118.957,7.0,95.8562,50.0,88.3445,5.0,30.6122,3.0,Illinois,1.0,March Madness,MVC,63.4532,345.0,64.1938,342.0,110.218,26.0,110.416,49.0,87.2641,3.0,86.6625,1.0,23.7539,9.0,Loyola Chicago,8.0,March Madness,1.6820000000000022,6.8583,8.540999999999997,6.5197,8.592100000000002,1.9089999999999918,4.0,-6.0,-42.0,-262.0,47.0,-8.0,-267.0,8.120600000000003,-7.0,51.79,28.57,66.67,54.46,1.5,43.67,33.33,68.85,50.0,1.78,8.12,-4.76,-2.18,4.46,-0.28
2021,139,1331,1196,81,78,1196,1331,1331,0,Florida,Oral Roberts,SEC,70.6908,103.0,68.6479,165.0,104.562,100.0,110.975,40.0,98.8706,105.0,93.4227,37.0,17.5522,37.0,Florida,7.0,March Madness,Sum,72.7902,37.0,71.7646,47.0,108.965,37.0,108.656,74.0,106.738,283.0,107.44,285.0,1.21622,152.0,Oral Roberts,15.0,March Madness,-14.017299999999992,16.33598,2.3189999999999884,-3.1166999999999945,-7.8674000000000035,-4.403000000000006,-248.0,-115.0,-34.0,118.0,-178.0,63.0,66.0,-2.099400000000003,-8.0,55.77,34.29,69.44,61.54,0.62,40.96,30.21,79.63,48.67,1.37,14.81,4.08,-10.19,12.87,-0.75
2021,139,1333,1329,80,70,1329,1333,1333,0,Oklahoma State,Oregon State,B12,72.8164,36.0,71.9524,43.0,103.792,121.0,110.059,54.0,98.1737,84.0,91.2923,22.0,18.7671,30.0,Oklahoma State,4.0,March Madness,P12,65.632,319.0,65.3971,315.0,104.37,105.0,109.326,65.0,104.538,250.0,99.1533,117.0,10.1728,85.0,Oregon State,12.0,March Madness,-7.861000000000004,8.594299999999999,0.7330000000000041,6.555300000000003,-6.3643,-0.578000000000003,-95.0,-55.0,-11.0,-272.0,-166.0,16.0,-283.0,7.184399999999997,-8.0,34.45,26.83,68.66,39.08,0.65,44.39,38.57,78.82,50.98,1.15,-9.94,-11.74,-10.16,-11.9,-0.5
2021,139,1393,1452,75,72,1393,1452,1393,1,Syracuse,West Virginia,ACC,69.6241,154.0,69.2068,139.0,108.366,46.0,113.82,22.0,101.139,161.0,97.5937,89.0,16.2268,41.0,Syracuse,11.0,March Madness,B12,70.6837,104.0,69.6016,114.0,107.886,55.0,116.128,11.0,100.446,142.0,95.8073,65.0,20.3206,27.0,West Virginia,3.0,March Madness,1.7864000000000004,-4.093799999999998,-2.308000000000007,-0.3948000000000036,0.6929999999999978,0.480000000000004,24.0,14.0,11.0,25.0,19.0,-9.0,50.0,-1.0596000000000032,8.0,44.97,41.98,75.61,56.38,0.97,43.61,45.45,76.92,51.13,1.7,1.36,-3.47,-1.31,5.25,-0.73
2021,139,1437,1317,84,61,1317,1437,1437,0,North Texas,Villanova,CUSA,65.0818,332.0,63.0896,350.0,103.916,118.0,105.362,119.0,92.9394,19.0,93.6646,42.0,11.6975,71.0,North Texas,13.0,March Madness,BE,66.2426,300.0,65.0666,320.0,113.621,9.0,118.602,9.0,100.98,155.0,95.984,68.0,22.6184,12.0,Villanova,5.0,March Madness,-2.3194000000000017,-10.920900000000001,-13.240000000000009,-1.9769999999999968,-8.040599999999998,-9.704999999999998,-26.0,59.0,110.0,30.0,-136.0,109.0,32.0,-1.1607999999999947,8.0,44.14,36.17,88.89,51.8,1.86,48.05,36.11,73.91,56.49,1.46,-3.91,0.06,14.98,-4.69,0.4
2021,140,1104,1268,96,77,1104,1268,1104,1,Alabama,Maryland,SEC,75.1471,10.0,73.9267,9.0,105.998,83.0,111.722,34.0,92.8416,18.0,86.734,2.0,24.9876,8.0,Alabama,2.0,March Madness,B10,65.6478,318.0,65.3286,317.0,103.219,132.0,110.916,42.0,99.3084,116.0,92.1984,27.0,18.7175,31.0,Maryland,10.0,March Madness,-5.464400000000012,6.270099999999999,0.8059999999999974,8.598100000000002,-6.466800000000006,2.7790000000000106,-25.0,-23.0,-8.0,-308.0,-98.0,-49.0,-308.0,9.499299999999991,-8.0,47.87,36.36,58.62,55.32,1.03,52.43,42.22,61.9,61.65,1.67,-4.56,-5.86,-3.28,-6.33,-0.64
2021,140,1166,1325,72,58,1166,1325,1166,1,Creighton,Ohio,BE,69.5619,159.0,69.0627,144.0,109.643,32.0,114.87,14.0,97.5105,73.0,93.5652,40.0,21.3051,19.0,Creighton,5.0,March Madness,MAC,71.7136,72.0,69.3203,131.0,112.226,17.0,113.002,29.0,102.559,210.0,101.888,174.0,11.1142,78.0,Ohio,13.0,March Madness,-8.3228,10.1909,1.8680000000000092,-0.2575999999999965,-5.048500000000004,-2.5829999999999984,-134.0,-59.0,-15.0,13.0,-137.0,15.0,87.0,-2.1517000000000053,-8.0,43.32,30.43,60.71,48.93,1.41,36.21,26.42,73.33,42.24,1.04,7.11,4.01,-12.62,6.69,0.37
2021,140,1199,1160,71,53,1160,1199,1199,0,Colorado,Florida State,P12,66.2458,299.0,66.3585,280.0,110.094,27.0,114.417,17.0,95.8568,51.0,92.7358,29.0,21.6816,17.0,Colorado,5.0,March Madness,ACC,70.3595,117.0,70.5582,84.0,111.363,20.0,116.442,10.0,98.9496,107.0,94.3726,48.0,22.0698,15.0,Florida State,4.0,March Madness,-1.636800000000008,-0.3882000000000012,-2.0249999999999915,-4.199699999999993,-3.092799999999997,-1.2690000000000055,-19.0,2.0,7.0,196.0,-56.0,7.0,182.0,-4.113699999999994,1.0,48.21,44.0,76.0,58.04,1.34,47.4,23.91,76.6,50.97,1.02,0.81,20.09,-0.6,7.07,0.32
2021,140,1211,1328,87,71,1211,1328,1211,1,Gonzaga,Oklahoma,WCC,75.2784,8.0,74.7701,4.0,122.395,1.0,126.111,1.0,91.6576,12.0,89.4872,10.0,36.6241,1.0,Gonzaga,1.0,March Madness,B12,69.1751,175.0,67.689,222.0,106.109,80.0,111.427,36.0,98.5625,91.0,94.7836,53.0,16.6439,39.0,Oklahoma,8.0,March Madness,-5.2964000000000055,19.9802,14.683999999999997,7.081100000000006,-6.904899999999998,16.286,-43.0,-38.0,-35.0,-218.0,-79.0,-79.0,-167.0,6.103300000000004,-7.0,54.11,37.88,75.0,61.19,1.77,46.02,38.71,75.0,51.33,1.33,8.09,-0.83,0.0,9.86,0.44
2021,140,1276,1261,86,78,1261,1276,1276,0,LSU,Michigan,SEC,72.7762,38.0,70.7574,78.0,112.749,13.0,119.771,5.0,103.154,221.0,100.181,125.0,19.5899,29.0,LSU,8.0,March Madness,B10,67.547,251.0,66.8217,261.0,112.349,15.0,119.434,6.0,96.3266,58.0,88.6425,7.0,30.7915,2.0,Michigan,1.0,March Madness,11.538499999999999,-11.2016,0.3370000000000033,3.935699999999997,6.827399999999997,0.3999999999999915,118.0,27.0,-1.0,-183.0,163.0,-2.0,-213.0,5.229200000000006,7.0,39.69,30.43,80.0,45.04,1.9,47.69,34.25,72.94,53.47,1.57,-8.0,-3.82,7.06,-8.43,0.33
2021,140,1332,1234,95,80,1234,1332,1332,0,Iowa,Oregon,B10,70.9678,97.0,69.9829,100.0,117.408,4.0,123.496,2.0,101.074,158.0,94.5925,50.0,28.9031,5.0,Iowa,2.0,March Madness,P12,67.8562,233.0,67.2355,242.0,109.767,30.0,114.453,16.0,99.8891,129.0,96.7728,76.0,17.6799,36.0,Oregon,7.0,March Madness,-2.1803000000000026,11.223199999999999,9.042999999999992,2.747399999999999,1.184899999999999,7.641000000000005,-26.0,-31.0,-14.0,-142.0,29.0,-26.0,-136.0,3.1115999999999957,-5.0,49.18,38.3,73.68,56.56,2.29,46.72,34.78,82.61,52.55,1.9,2.46,3.52,-8.93,4.01,0.39
2021,140,1417,1101,67,47,1101,1417,1417,0,Abilene Christian,UCLA,Slnd,71.6065,74.0,69.9524,102.0,106.373,73.0,103.047,157.0,86.3925,1.0,92.9196,30.0,10.1273,86.0,Abilene Christian,14.0,March Madness,P12,65.2619,327.0,64.6928,332.0,108.256,48.0,113.403,26.0,102.131,195.0,97.4859,86.0,15.9175,44.0,UCLA,11.0,March Madness,-4.566299999999998,-5.7902000000000005,-10.356000000000009,5.259599999999992,-15.738500000000002,-1.8829999999999956,-56.0,42.0,131.0,-230.0,-194.0,25.0,-253.0,6.3446,3.0,29.84,18.92,82.61,32.66,1.22,45.95,39.13,68.63,52.03,1.98,-16.11,-20.21,13.98,-19.37,-0.76
2021,140,1425,1242,85,51,1242,1425,1425,0,Kansas,USC,B12,69.3839,169.0,68.2629,186.0,104.203,109.0,109.615,59.0,94.8304,39.0,88.5839,6.0,21.0313,22.0,Kansas,3.0,March Madness,P12,67.5611,249.0,67.2898,236.0,108.537,44.0,112.883,30.0,94.8746,41.0,90.6583,19.0,22.2245,14.0,USC,6.0,March Madness,-2.074399999999997,-1.1931999999999974,-3.2680000000000007,0.9731000000000023,-0.04420000000000357,-4.334000000000003,-13.0,8.0,29.0,-50.0,-2.0,65.0,-80.0,1.8228000000000009,-3.0,39.1,32.73,78.57,45.86,2.67,50.43,45.59,66.67,57.17,1.44,-11.33,-12.86,11.9,-11.31,1.23
2021,145,1116,1331,72,70,1116,1331,1116,1,Arkansas,Oral Roberts,SEC,75.3323,7.0,73.1045,17.0,108.753,39.0,111.502,35.0,93.4594,22.0,89.9724,14.0,21.5292,18.0,Arkansas,3.0,March Madness,Sum,72.7902,37.0,71.7646,47.0,108.965,37.0,108.656,74.0,106.738,283.0,107.44,285.0,1.21622,152.0,Oral Roberts,15.0,March Madness,-17.467600000000004,20.31298,2.8459999999999894,1.3399,-13.278599999999997,-0.2120000000000033,-271.0,-134.0,-39.0,-30.0,-261.0,2.0,-30.0,2.542100000000005,-12.0,42.64,24.53,76.19,45.16,1.07,40.96,30.21,79.63,48.67,1.37,1.68,-5.68,-3.44,-3.51,-0.3
2021,145,1124,1437,62,51,1124,1437,1124,1,Baylor,Villanova,B12,70.2185,123.0,68.3891,179.0,119.43,2.0,123.265,3.0,94.472,35.0,93.7679,44.0,29.4969,4.0,Baylor,1.0,March Madness,BE,66.2426,300.0,65.0666,320.0,113.621,9.0,118.602,9.0,100.98,155.0,95.984,68.0,22.6184,12.0,Villanova,5.0,March Madness,-2.2160999999999973,6.878499999999999,4.662999999999997,3.322500000000005,-6.50800000000001,5.809000000000012,-24.0,-8.0,-6.0,-141.0,-120.0,-7.0,-177.0,3.97590000000001,-4.0,45.84,38.93,75.82,52.68,2.33,48.05,36.11,73.91,56.49,1.46,-2.21,2.82,1.91,-3.81,0.87
2021,145,1222,1393,62,46,1222,1393,1222,1,Houston,Syracuse,Amer,65.975,312.0,64.9246,327.0,115.808,5.0,118.922,8.0,88.5559,5.0,90.1017,16.0,28.8202,6.0,Houston,2.0,March Madness,ACC,69.6241,154.0,69.2068,139.0,108.366,46.0,113.82,22.0,101.139,161.0,97.5937,89.0,16.2268,41.0,Syracuse,11.0,March Madness,-7.492000000000004,12.593399999999999,5.102000000000004,-4.282200000000003,-12.583100000000002,7.442000000000007,-73.0,-35.0,-14.0,188.0,-156.0,-41.0,158.0,-3.6491000000000042,-9.0,38.72,31.45,68.32,45.29,1.55,44.97,41.98,75.61,56.38,0.97,-6.25,-10.53,-7.29,-11.09,0.58
2021,145,1333,1260,65,58,1260,1333,1333,0,Loyola Chicago,Oregon State,MVC,63.4532,345.0,64.1938,342.0,110.218,26.0,110.416,49.0,87.2641,3.0,86.6625,1.0,23.7539,9.0,Loyola Chicago,8.0,March Madness,P12,65.632,319.0,65.3971,315.0,104.37,105.0,109.326,65.0,104.538,250.0,99.1533,117.0,10.1728,85.0,Oregon State,12.0,March Madness,-12.490800000000007,13.581100000000001,1.0900000000000034,-1.2032999999999987,-17.273899999999998,5.847999999999999,-116.0,-76.0,-16.0,27.0,-247.0,-79.0,26.0,-2.1788000000000025,-4.0,43.67,33.33,68.85,50.0,1.78,44.39,38.57,78.82,50.98,1.15,-0.72,-5.24,-9.97,-0.98,0.63
2021,146,1211,1166,83,65,1166,1211,1211,0,Creighton,Gonzaga,BE,69.5619,159.0,69.0627,144.0,109.643,32.0,114.87,14.0,97.5105,73.0,93.5652,40.0,21.3051,19.0,Creighton,5.0,March Madness,WCC,75.2784,8.0,74.7701,4.0,122.395,1.0,126.111,1.0,91.6576,12.0,89.4872,10.0,36.6241,1.0,Gonzaga,1.0,March Madness,4.078000000000003,-15.318999999999999,-11.241,-5.707399999999993,5.852899999999991,-12.751999999999995,30.0,18.0,13.0,140.0,61.0,31.0,151.0,-5.716500000000011,4.0,43.32,30.43,60.71,48.93,1.41,54.11,37.88,75.0,61.19,1.77,-10.79,-7.45,-14.29,-12.26,-0.36
2021,146,1276,1199,76,58,1199,1276,1276,0,Florida State,Michigan,ACC,70.3595,117.0,70.5582,84.0,111.363,20.0,116.442,10.0,98.9496,107.0,94.3726,48.0,22.0698,15.0,Florida State,4.0,March Madness,B10,67.547,251.0,66.8217,261.0,112.349,15.0,119.434,6.0,96.3266,58.0,88.6425,7.0,30.7915,2.0,Michigan,1.0,March Madness,5.730100000000007,-8.721699999999998,-2.9920000000000044,3.7364999999999924,2.6230000000000047,-0.9860000000000042,41.0,13.0,4.0,-177.0,49.0,5.0,-134.0,2.8125,3.0,47.4,23.91,76.6,50.97,1.02,47.69,34.25,72.94,53.47,1.57,-0.29,-10.34,3.66,-2.5,-0.55
